Start Zone,End Zone,Start Time,Efficency,Speed Scale
5,3,00:43,8,2
1,5,02:02,7,3
3,1,21:00,9,1
4,3,15:31,3,7
3,1,21:25,7,3
3,5,12:01,10,0
4,2,08:59,7,3
2,3,22:53,3,7
5,3,13:57,5,5
4,1,10:13,7,3
5,1,14:47,5,5
2,1,11:43,1,9
3,1,22:58,9,1
2,1,21:09,2,8
2,3,23:26,8,2
3,1,22:11,2,8
1,5,14:24,7,3
1,3,11:25,8,2
5,4,07:44,3,7
4,3,11:37,4,6
1,2,10:45,3,7
5,1,01:10,4,6
5,1,08:22,1,9
4,1,00:32,5,5
3,2,15:30,1,9
1,4,22:01,4,6
4,1,08:23,6,4
5,4,03:40,8,2
1,4,03:34,5,5
4,2,13:06,6,4
5,1,00:53,6,4
5,3,07:52,5,5
3,4,06:05,10,0
4,2,20:17,5,5
2,5,13:18,1,9
2,4,01:17,8,2
2,5,15:05,5,5
3,5,23:05,1,9
5,2,23:31,8,2
3,1,05:32,1,9
4,5,15:25,10,0
2,3,00:55,4,6
1,4,12:36,2,8
3,4,01:33,3,7
3,4,00:19,7,3
1,3,03:20,9,1
2,5,04:27,9,1
3,2,01:59,5,5
4,1,23:00,5,5
2,5,13:10,2,8
5,4,04:42,10,0
3,2,07:34,3,7
3,1,21:20,4,6
1,3,13:35,3,7
3,5,07:02,10,0
3,1,03:49,9,1
3,1,14:17,6,4
3,1,06:10,10,0
2,3,08:17,4,6
5,3,18:25,7,3
1,4,21:16,6,4
3,2,07:55,10,0
3,2,05:42,4,6
1,4,20:49,7,3
5,3,19:24,5,5
1,5,22:21,8,2
5,4,04:35,2,8
5,2,09:41,10,0
4,5,11:53,6,4
4,5,02:16,10,0
3,2,14:10,7,3
1,4,10:42,8,2
1,5,00:18,4,6
3,5,09:15,4,6
4,5,10:44,5,5
4,2,15:30,8,2
4,1,05:14,10,0
4,3,19:03,2,8
3,2,19:43,9,1
2,1,09:05,1,9
3,5,18:16,2,8
1,2,20:12,6,4
1,4,10:50,2,8
3,1,22:09,8,2
1,3,01:48,6,4
2,5,09:18,8,2
2,1,18:40,3,7
1,3,03:55,1,9
2,1,23:35,6,4
5,2,14:15,5,5
5,3,20:00,5,5
2,4,06:09,7,3
3,2,20:42,7,3
3,4,12:06,5,5
3,5,12:58,4,6
5,3,07:05,9,1
1,4,05:57,3,7
5,4,01:51,9,1
5,1,22:12,3,7
1,2,13:11,2,8
5,2,14:28,8,2
1,3,10:05,9,1
4,3,23:02,2,8
5,3,10:39,1,9
3,2,15:22,3,7
4,2,08:38,7,3
5,3,21:46,6,4
2,5,11:10,2,8
3,5,13:29,2,8
3,2,03:31,3,7
1,4,03:20,7,3
5,2,17:41,5,5
4,5,08:37,5,5
3,4,02:50,8,2
3,2,06:42,6,4
4,5,18:52,8,2
3,5,02:17,7,3
3,4,13:27,6,4
1,4,00:42,6,4
1,5,04:22,8,2
2,3,11:11,2,8
5,4,03:08,1,9
3,4,13:54,5,5
4,1,20:30,6,4
4,3,15:44,6,4
5,3,11:48,2,8
5,3,01:06,3,7
2,5,02:42,9,1
2,3,06:31,10,0
1,3,08:07,2,8
5,1,23:41,7,3
4,1,08:36,5,5
2,1,13:38,7,3
5,3,19:17,10,0
4,1,13:21,9,1
5,4,13:49,10,0
2,1,07:30,1,9
2,4,12:24,1,9
2,5,00:13,7,3
2,3,03:25,2,8
1,5,17:53,9,1
3,1,19:46,10,0
5,3,06:42,6,4
5,4,23:19,9,1
3,1,00:58,4,6
1,2,13:54,3,7
4,3,13:44,9,1
2,3,22:36,7,3
3,1,06:00,4,6
3,2,17:31,9,1
4,3,03:09,2,8
2,1,23:58,9,1
2,3,23:58,10,0
5,1,18:01,7,3
4,3,17:08,6,4
3,1,01:50,4,6
3,1,13:02,1,9
1,3,03:12,4,6
3,4,09:26,8,2
5,1,16:53,1,9
3,1,07:13,5,5
2,3,19:04,4,6
3,2,04:32,7,3
4,1,14:57,4,6
2,1,20:33,4,6
2,3,11:14,3,7
3,2,00:54,5,5
1,3,06:37,4,6
3,2,14:31,3,7
4,2,02:43,3,7
3,2,19:58,2,8
3,1,18:24,1,9
1,5,02:35,1,9
4,2,09:29,9,1
3,2,19:53,4,6
2,4,10:14,3,7
2,5,09:00,5,5
4,3,04:07,4,6
1,3,05:36,9,1
2,1,10:04,6,4
4,1,01:02,5,5
1,2,22:36,10,0
4,1,16:38,9,1
5,1,01:47,3,7
1,2,04:55,4,6
1,4,07:44,9,1
5,3,17:34,6,4
3,1,19:40,3,7
4,2,02:47,9,1
1,5,14:39,9,1
3,2,19:03,7,3
1,4,12:27,4,6
1,2,16:39,5,5
2,4,16:20,3,7
3,1,15:39,3,7
3,4,11:10,3,7
5,3,10:47,7,3
2,4,00:32,5,5
2,3,21:10,9,1
4,2,14:33,7,3
5,2,07:15,2,8
4,2,16:00,8,2
4,3,17:33,2,8
4,5,12:56,3,7
1,2,06:30,3,7
1,3,18:49,7,3
5,4,10:38,4,6
3,1,11:17,1,9
4,2,16:41,4,6
4,1,15:44,9,1
1,2,14:14,9,1
4,2,11:31,9,1
4,2,00:59,1,9
4,5,07:26,3,7
5,1,15:16,8,2
4,3,16:19,5,5
5,1,13:59,10,0
5,1,21:25,4,6
4,2,07:05,3,7
4,3,07:57,5,5
4,2,19:38,4,6
1,5,22:42,6,4
1,4,03:55,3,7
1,4,13:08,8,2
5,4,03:27,9,1
5,3,08:22,8,2
4,3,17:21,6,4
3,5,10:55,6,4
1,2,12:09,4,6
4,1,03:11,3,7
3,1,21:40,10,0
5,2,19:23,2,8
3,2,05:47,8,2
5,1,00:04,7,3
2,4,00:10,10,0
5,2,08:37,6,4
5,4,23:16,7,3
3,4,23:53,3,7
2,4,05:03,7,3
1,4,19:10,2,8
1,2,02:07,7,3
4,2,16:33,1,9
2,1,01:19,1,9
2,4,23:35,9,1
1,2,02:21,5,5
5,4,14:58,8,2
3,5,09:06,5,5
2,3,19:15,5,5
3,4,20:27,3,7
4,2,07:12,6,4
5,4,19:16,10,0
5,2,16:15,3,7
3,5,16:56,9,1
5,4,08:19,8,2
4,5,07:19,10,0
2,4,20:19,5,5
2,4,16:21,9,1
1,5,20:34,9,1
4,3,06:49,7,3
1,5,15:25,7,3
1,5,13:23,4,6
4,2,11:58,3,7
5,2,20:16,2,8
2,3,16:41,6,4
1,5,10:34,8,2
5,4,01:58,3,7
3,4,16:18,7,3
3,1,05:18,4,6
4,3,17:26,7,3
2,1,15:14,8,2
2,4,15:49,3,7
5,2,23:20,1,9
4,2,21:35,8,2
2,1,03:00,8,2
2,3,06:10,7,3
2,3,19:17,5,5
1,4,15:21,3,7
1,3,10:03,10,0
4,3,19:19,10,0
1,5,04:39,5,5
1,2,02:38,3,7
3,1,14:05,4,6
4,2,22:11,7,3
4,5,23:02,3,7
4,2,15:21,5,5
5,1,11:22,6,4
5,2,08:34,2,8
1,4,19:17,1,9
3,2,13:38,2,8
2,4,07:56,5,5
4,1,07:37,5,5
1,3,13:07,9,1
5,3,03:18,6,4
5,4,10:18,9,1
1,2,10:25,7,3
2,4,03:03,7,3
5,1,01:33,6,4
1,2,21:52,5,5
4,3,04:57,9,1
2,1,01:25,4,6
2,4,01:02,3,7
5,2,21:26,8,2
3,2,00:33,7,3
2,4,23:58,9,1
4,5,15:36,8,2
3,5,10:31,1,9
3,2,02:55,9,1
2,1,05:50,9,1
5,2,16:09,5,5
5,3,10:26,8,2
2,4,20:39,7,3
5,3,21:08,4,6
1,4,20:01,8,2
5,1,14:03,5,5
5,3,07:41,3,7
5,4,05:20,3,7
3,4,09:48,3,7
1,4,02:04,4,6
1,4,08:42,10,0
5,1,00:47,1,9
4,2,01:14,1,9
3,4,11:37,10,0
5,2,03:52,10,0
3,2,07:51,2,8
3,5,18:42,4,6
2,5,13:12,8,2
1,2,01:05,5,5
2,5,00:29,3,7
4,3,22:27,8,2
5,3,03:20,2,8
4,5,15:47,5,5
3,2,23:26,3,7
3,1,13:41,4,6
3,2,05:21,3,7
4,3,08:28,1,9
1,2,06:33,7,3
4,1,23:49,2,8
1,4,06:24,7,3
5,3,20:48,3,7
4,3,07:44,2,8
4,1,15:16,5,5
4,5,18:19,2,8
4,2,13:08,4,6
1,3,17:33,1,9
4,5,15:06,10,0
4,3,07:27,5,5
2,4,17:18,8,2
3,4,19:05,6,4
4,2,19:19,5,5
5,2,07:35,1,9
4,3,09:42,2,8
3,4,11:06,8,2
5,2,19:43,10,0
4,1,00:41,4,6
2,3,17:20,1,9
4,5,22:26,5,5
5,1,09:40,8,2
3,4,06:17,6,4
1,4,14:17,8,2
1,2,07:54,8,2
1,2,03:27,1,9
5,4,00:45,10,0
4,5,19:13,9,1
2,3,23:54,10,0
2,4,10:17,7,3
3,2,10:05,8,2
3,4,02:52,8,2
5,4,22:10,7,3
2,3,16:51,1,9
5,2,05:27,9,1
1,2,05:31,10,0
4,1,23:59,9,1
5,3,22:44,1,9
2,5,01:10,3,7
3,2,21:13,10,0
4,3,21:07,10,0
2,1,18:14,6,4
4,3,01:34,10,0
3,1,17:57,9,1
1,3,13:03,1,9
4,2,19:23,7,3
4,2,04:05,2,8
3,4,14:01,2,8
2,5,16:48,1,9
4,2,12:46,4,6
4,1,11:28,1,9
3,5,11:51,7,3
5,3,15:59,8,2
3,4,16:34,10,0
5,1,05:09,10,0
3,2,14:53,1,9
4,1,03:28,8,2
2,1,00:05,3,7
2,5,22:09,7,3
5,2,20:02,8,2
3,1,16:29,5,5
2,3,15:23,2,8
1,4,16:23,1,9
4,2,00:13,5,5
1,4,14:45,3,7
4,2,22:54,8,2
5,4,05:40,9,1
5,4,19:45,9,1
5,4,18:06,10,0
2,1,14:16,1,9
4,5,08:46,7,3
3,5,15:51,6,4
5,1,09:52,10,0
3,2,01:10,6,4
4,5,01:48,5,5
5,2,05:32,4,6
3,5,12:02,7,3
3,2,08:58,4,6
1,2,21:44,4,6
3,4,20:36,7,3
2,4,19:11,5,5
5,2,19:41,5,5
4,2,08:18,7,3
2,3,12:50,2,8
2,3,12:57,10,0
1,5,20:47,4,6
2,1,03:33,6,4
5,1,18:11,5,5
4,2,09:27,6,4
3,5,06:01,6,4
1,4,23:59,1,9
3,2,10:40,8,2
1,3,19:03,4,6
3,5,07:01,9,1
4,1,05:11,2,8
3,5,23:12,3,7
3,5,22:29,5,5
5,3,08:22,1,9
3,2,01:27,10,0
4,5,01:25,5,5
3,4,19:00,3,7
3,5,16:33,10,0
1,2,01:49,8,2
5,2,05:30,8,2
5,1,00:42,5,5
4,1,13:09,7,3
5,2,12:39,6,4
2,4,08:35,8,2
2,4,23:02,8,2
2,3,19:54,10,0
3,5,17:49,7,3
2,5,19:22,9,1
4,3,10:21,8,2
3,4,05:12,8,2
5,3,05:09,6,4
3,1,11:16,8,2
2,1,07:12,9,1
4,5,09:35,7,3
2,1,03:37,5,5
2,4,02:09,2,8
4,1,09:22,5,5
1,5,07:43,10,0
3,1,14:22,4,6
4,5,00:37,2,8
5,1,09:16,9,1
4,1,03:16,8,2
2,4,14:27,9,1
3,2,10:19,7,3
5,2,18:17,10,0
1,4,05:24,9,1
3,5,04:18,1,9
1,4,09:58,2,8
5,3,18:57,6,4
5,3,05:05,1,9
4,5,00:27,5,5
4,3,09:05,7,3
2,3,15:46,4,6
1,5,07:30,10,0
2,4,19:30,1,9
5,2,22:35,9,1
1,2,16:58,4,6
1,3,23:16,8,2
2,5,15:48,6,4
2,1,04:53,7,3
5,3,08:17,8,2
1,2,21:00,9,1
1,2,19:33,10,0
2,1,16:19,1,9
2,4,16:36,9,1
1,3,14:35,6,4
4,5,23:37,4,6
4,5,17:26,8,2
1,5,13:21,7,3
2,1,21:08,3,7
1,5,15:05,2,8
2,5,12:57,1,9
2,1,22:56,5,5
1,2,17:35,9,1
1,5,03:55,2,8
4,3,01:20,9,1
2,4,06:41,6,4
5,1,21:19,9,1
2,1,17:37,10,0
3,4,17:58,6,4
4,3,06:44,1,9
3,5,22:38,2,8
3,4,23:26,10,0
2,3,22:51,6,4
1,5,01:47,9,1
3,4,07:32,2,8
5,3,15:44,9,1
3,2,09:08,9,1
2,5,12:13,2,8
1,3,18:29,9,1
5,4,02:34,3,7
2,4,22:02,3,7
3,5,07:39,8,2
4,5,13:54,2,8
2,4,17:46,8,2
1,3,08:12,9,1
5,1,14:35,4,6
2,4,06:23,2,8
3,4,21:22,3,7
4,1,20:06,1,9
3,2,17:31,4,6
1,5,04:35,6,4
2,1,17:38,10,0
2,1,09:28,6,4
4,2,04:49,6,4
5,2,08:50,2,8
5,3,21:24,4,6
2,1,08:19,10,0
3,1,08:10,1,9
1,3,01:12,10,0
4,1,02:30,3,7
1,5,17:43,6,4
2,4,22:32,7,3
4,3,20:14,6,4
5,2,14:25,8,2
3,1,12:50,7,3
2,5,04:30,5,5
5,2,10:10,1,9
1,5,17:34,3,7
5,4,10:11,3,7
4,2,20:19,5,5
4,3,16:18,5,5
4,2,18:39,8,2
1,2,09:28,5,5
4,2,21:26,1,9
4,2,08:14,6,4
1,4,17:43,2,8
3,1,18:01,8,2
1,5,05:36,5,5
4,5,02:27,3,7
1,4,18:40,7,3
2,5,21:31,9,1
1,5,17:40,8,2
5,4,08:58,4,6
1,2,17:23,8,2
2,1,10:40,8,2
4,5,18:10,7,3
5,1,11:35,10,0
5,2,17:44,8,2
4,2,07:53,8,2
5,4,12:37,3,7
4,5,09:17,9,1
2,1,06:33,7,3
3,5,22:56,10,0
4,5,06:26,8,2
2,4,15:03,9,1
4,1,15:46,1,9
1,4,12:47,4,6
5,3,23:52,9,1
5,3,17:32,5,5
5,3,14:32,6,4
5,3,22:11,6,4
3,5,04:06,9,1
2,4,22:24,7,3
2,4,16:38,10,0
4,2,14:26,8,2
4,1,04:34,5,5
5,3,17:50,8,2
2,5,21:50,10,0
3,5,14:12,8,2
2,1,07:35,5,5
4,5,02:31,5,5
2,3,06:36,5,5
5,3,01:31,10,0
1,5,19:03,3,7
4,3,22:57,9,1
4,1,00:45,1,9
4,1,06:51,7,3
2,3,23:42,1,9
2,4,19:37,9,1
4,2,00:07,10,0
5,3,06:31,5,5
5,2,00:12,6,4
4,2,05:34,1,9
5,4,18:02,1,9
2,4,15:57,9,1
3,5,09:43,1,9
5,3,16:12,8,2
1,5,08:10,9,1
4,5,13:12,1,9
4,5,08:26,4,6
4,2,03:22,7,3
1,4,15:09,6,4
5,3,21:55,6,4
3,1,23:20,6,4
2,3,07:38,7,3
4,5,22:17,5,5
4,1,20:06,7,3
3,2,13:10,1,9
4,1,04:32,3,7
1,3,03:13,4,6
5,1,17:10,5,5
1,4,18:09,3,7
5,2,15:40,2,8
5,1,17:09,4,6
4,1,01:09,4,6
2,3,11:25,9,1
5,3,15:12,8,2
5,2,15:54,9,1
1,4,20:58,4,6
5,3,10:21,4,6
3,4,11:40,4,6
4,2,02:19,8,2
3,1,02:36,7,3
2,4,05:39,8,2
3,1,18:19,4,6
1,3,15:51,6,4
4,1,22:39,9,1
5,2,03:23,4,6
4,5,17:47,10,0
3,4,09:19,3,7
1,3,18:40,5,5
3,4,05:42,10,0
5,3,07:33,3,7
3,4,10:43,3,7
5,1,23:55,7,3
2,1,14:51,8,2
5,4,10:59,2,8
2,3,14:47,5,5
5,1,11:54,1,9
1,3,04:16,2,8
5,2,20:59,8,2
5,1,20:48,9,1
5,3,05:35,5,5
2,3,20:27,9,1
3,5,01:37,2,8
2,3,11:38,2,8
4,2,07:10,9,1
2,4,14:32,8,2
5,2,01:49,10,0
3,4,04:55,9,1
1,5,15:14,4,6
4,3,23:26,1,9
3,5,11:37,4,6
2,4,17:06,2,8
4,2,02:12,5,5
4,5,03:47,1,9
1,2,04:11,10,0
2,5,13:54,2,8
3,4,18:29,3,7
2,1,10:29,2,8
2,4,04:44,3,7
1,2,20:48,7,3
1,3,22:55,1,9
4,5,12:54,5,5
4,2,06:53,2,8
3,2,19:06,7,3
3,5,04:44,9,1
3,1,12:49,7,3
5,1,18:09,1,9
3,4,13:57,2,8
4,5,08:44,2,8
5,3,08:44,10,0
4,2,23:50,6,4
1,3,18:35,6,4
5,1,14:53,7,3
2,4,13:14,8,2
1,2,09:58,10,0
2,3,01:44,3,7
2,5,21:04,8,2
2,3,02:01,2,8
2,4,18:07,8,2
2,1,10:26,9,1
2,3,17:00,7,3
3,4,21:14,2,8
2,5,02:58,2,8
1,3,00:10,3,7
2,1,21:21,2,8
3,1,17:58,8,2
5,3,17:47,6,4
1,2,07:11,6,4
4,2,07:23,2,8
5,2,23:26,8,2
5,3,00:28,1,9
5,4,19:52,4,6
5,4,17:29,10,0
2,4,07:59,6,4
3,2,12:25,6,4
3,4,23:49,3,7
1,2,01:33,5,5
5,3,13:55,9,1
5,2,04:27,1,9
1,5,04:26,9,1
5,3,18:50,4,6
3,4,17:38,6,4
5,2,02:45,4,6
1,2,01:34,9,1
4,1,21:50,5,5
4,3,04:41,1,9
5,3,02:36,1,9
3,1,20:02,8,2
2,3,11:36,1,9
5,4,13:31,10,0
2,4,01:15,9,1
4,5,16:53,2,8
2,5,09:23,8,2
5,2,11:47,8,2
1,2,06:15,4,6
1,4,02:36,10,0
5,4,02:41,2,8
2,4,15:00,1,9
3,4,21:05,10,0
3,1,15:44,3,7
5,1,18:50,1,9
5,3,03:55,7,3
3,1,07:01,2,8
4,2,18:00,7,3
4,5,05:56,3,7
3,4,03:02,6,4
5,3,09:45,9,1
4,5,12:05,10,0
3,2,22:27,2,8
4,3,20:36,10,0
1,2,06:42,2,8
4,2,03:19,10,0
2,3,11:46,2,8
2,4,07:13,7,3
2,4,01:28,3,7
2,3,09:25,4,6
1,2,15:04,2,8
3,5,22:27,5,5
4,2,05:31,4,6
4,2,02:05,10,0
5,2,19:37,10,0
1,2,09:59,6,4
2,1,00:15,4,6
3,1,06:07,5,5
2,1,05:00,10,0
1,5,07:10,1,9
5,4,04:11,5,5
2,3,03:05,3,7
5,3,23:44,2,8
4,5,11:45,10,0
4,2,03:07,9,1
4,3,01:38,1,9
1,2,23:45,1,9
1,5,21:51,6,4
5,1,20:44,9,1
4,5,05:22,9,1
5,2,04:28,2,8
3,2,11:49,3,7
3,5,09:35,9,1
3,2,17:10,7,3
5,4,03:07,4,6
5,1,17:12,2,8
2,3,11:42,4,6
2,5,19:51,2,8
3,5,06:10,10,0
5,2,05:10,10,0
4,3,15:01,6,4
5,4,19:07,4,6
3,4,23:27,3,7
5,1,01:16,10,0
4,1,13:10,1,9
1,4,21:03,5,5
2,5,08:15,6,4
5,4,22:26,1,9
1,5,13:06,9,1
5,2,02:01,9,1
4,5,11:14,4,6
2,3,14:30,7,3
5,1,02:18,3,7
2,1,15:58,4,6
3,2,08:59,6,4
4,2,00:05,8,2
5,3,05:55,1,9
3,1,19:11,5,5
2,5,08:57,9,1
1,2,12:15,10,0
4,3,22:39,3,7
4,5,00:17,8,2
1,3,07:59,7,3
3,2,19:26,6,4
3,4,23:53,10,0
2,1,12:25,8,2
1,4,15:49,5,5
3,2,14:36,6,4
1,4,04:32,6,4
5,2,16:31,2,8
1,4,15:42,1,9
3,1,08:39,8,2
1,5,05:02,1,9
5,1,21:14,1,9
3,4,11:23,9,1
3,2,20:37,7,3
3,1,05:56,3,7
4,2,06:23,7,3
1,4,22:34,9,1
2,4,02:11,10,0
2,5,02:59,8,2
5,4,04:36,2,8
1,2,06:13,7,3
2,1,10:26,4,6
5,3,19:42,2,8
3,1,00:03,1,9
4,1,00:20,1,9
1,5,03:28,2,8
5,1,23:33,9,1
5,4,20:05,10,0
4,2,17:39,6,4
4,2,06:48,1,9
2,3,20:43,4,6
5,3,01:12,7,3
3,2,04:21,2,8
2,3,16:33,7,3
2,4,04:09,7,3
1,3,14:08,7,3
1,2,13:55,6,4
3,1,05:43,6,4
3,1,03:13,10,0
3,2,03:58,9,1
1,4,13:23,9,1
5,1,19:28,9,1
2,4,22:09,8,2
3,5,20:06,2,8
4,1,16:03,1,9
2,3,01:32,2,8
5,3,05:04,7,3
5,4,08:19,4,6
4,3,21:27,7,3
4,2,01:37,1,9
4,1,01:51,8,2
2,3,01:47,9,1
2,1,14:21,1,9
3,1,22:57,10,0
4,1,18:03,1,9
2,5,14:15,10,0
2,5,22:45,4,6
3,1,01:52,7,3
1,4,05:37,8,2
5,4,19:29,1,9
3,2,13:55,7,3
1,2,13:52,3,7
3,1,09:47,4,6
4,2,16:16,10,0
1,4,13:46,9,1
3,4,05:25,1,9
5,3,19:35,7,3
5,1,15:04,1,9
2,5,21:19,9,1
3,2,19:27,4,6
2,1,10:50,9,1
5,4,11:54,10,0
4,2,12:35,2,8
5,1,18:01,3,7
4,3,18:52,9,1
3,4,11:18,9,1
2,1,02:22,7,3
5,3,11:25,4,6
5,3,17:23,2,8
2,4,18:11,4,6
4,3,05:10,6,4
4,3,08:49,6,4
2,1,20:08,4,6
2,4,01:46,1,9
2,1,09:11,7,3
4,5,07:02,9,1
4,5,09:26,3,7
3,2,13:59,3,7
2,5,01:11,1,9
4,5,17:37,8,2
3,2,03:48,5,5
1,4,04:08,4,6
2,4,18:59,8,2
1,2,19:18,7,3
1,3,22:42,10,0
5,1,19:53,5,5
5,2,00:02,3,7
3,1,04:18,4,6
1,2,10:44,10,0
3,5,10:35,1,9
5,1,20:06,6,4
1,2,19:46,10,0
3,4,15:52,2,8
3,5,09:20,1,9
2,1,00:34,4,6
3,5,05:41,10,0
5,1,11:26,9,1
2,5,03:59,2,8
5,4,16:40,5,5
5,2,10:52,3,7
2,5,09:08,3,7
3,1,07:00,3,7
5,3,08:56,6,4
3,1,21:28,6,4
5,1,13:08,1,9
1,4,11:27,3,7
3,5,16:00,4,6
2,4,21:25,8,2
4,1,19:56,8,2
3,4,01:51,6,4
1,3,20:19,10,0
1,3,21:46,7,3
5,2,07:59,1,9
3,1,23:56,6,4
2,5,19:52,4,6
3,4,10:32,4,6
2,4,19:47,1,9
4,2,22:24,3,7
4,1,23:54,9,1
4,1,08:27,7,3
3,2,11:03,7,3
4,3,23:32,10,0
2,1,12:58,7,3
2,3,20:51,10,0
4,1,12:24,8,2
1,2,15:06,9,1
4,2,22:55,1,9
3,1,06:43,4,6
2,4,05:48,8,2
5,4,17:00,1,9
5,3,18:48,3,7
5,4,07:21,1,9
3,4,11:56,1,9
3,1,23:36,5,5
5,4,21:23,4,6
4,2,07:23,6,4
2,3,15:52,1,9
2,4,02:17,6,4
3,4,07:23,8,2
4,1,14:19,6,4
2,5,03:40,5,5
5,2,08:32,3,7
1,2,00:23,4,6
5,2,20:16,10,0
1,2,16:05,8,2
3,2,13:37,6,4
5,2,21:37,3,7
4,5,22:33,3,7
5,3,23:25,4,6
2,1,23:15,9,1
3,2,16:45,10,0
4,3,03:21,5,5
5,2,09:54,10,0
2,4,15:33,1,9
3,4,09:49,2,8
5,3,01:40,5,5
3,2,11:29,10,0
3,5,07:21,5,5
3,4,08:37,8,2
3,1,13:10,5,5
3,1,13:18,10,0
5,4,15:20,10,0
3,5,17:36,3,7
2,3,01:41,10,0
2,3,12:54,1,9
2,3,19:40,7,3
1,2,09:47,9,1
4,3,17:15,9,1
2,5,20:38,6,4
5,2,07:27,10,0
3,4,12:31,2,8
5,3,00:53,9,1
1,4,10:00,9,1
5,3,17:12,8,2
3,2,01:19,6,4
2,4,11:33,7,3
4,2,18:03,7,3
4,3,12:44,7,3
3,2,03:41,8,2
4,3,07:14,8,2
2,1,08:19,6,4
5,3,08:03,6,4
1,4,18:02,6,4
1,2,12:52,9,1
5,3,04:21,4,6
2,5,21:32,2,8
4,5,03:06,7,3
5,2,06:38,10,0
2,1,04:19,2,8
2,3,01:15,1,9
3,5,04:05,7,3
4,2,01:08,1,9
4,3,14:48,3,7
5,3,17:59,7,3
3,2,10:22,4,6
4,3,10:23,3,7
2,1,23:38,3,7
2,1,07:23,10,0
4,1,20:27,4,6
3,2,23:51,4,6
1,5,19:01,4,6
3,2,00:33,1,9
1,5,13:58,7,3
1,3,04:04,6,4
5,3,02:30,3,7
1,2,20:42,6,4
2,5,11:38,5,5
2,4,07:45,7,3
2,5,14:23,1,9
5,4,15:32,5,5
5,3,03:10,2,8
4,2,09:39,10,0
3,5,02:00,2,8
2,5,03:32,3,7
5,3,03:56,7,3
1,2,18:36,8,2
2,5,14:37,9,1
5,4,18:43,2,8
3,5,01:34,2,8
2,5,10:28,4,6
3,5,00:36,5,5
2,3,17:43,9,1
3,4,19:47,2,8
1,3,03:23,9,1
1,4,18:18,4,6
5,1,19:02,8,2
5,4,00:21,8,2
5,4,21:47,9,1
3,4,06:36,4,6
5,4,15:42,7,3
3,2,06:13,3,7
3,1,09:51,2,8
2,5,14:56,1,9
5,2,11:39,10,0
2,5,08:07,4,6
5,1,08:02,8,2
5,3,05:01,2,8
1,5,04:29,7,3
3,2,22:53,10,0
5,2,18:16,6,4
2,1,19:28,4,6
1,5,17:55,2,8
4,3,03:43,1,9
4,2,10:29,2,8
3,4,05:43,5,5
4,2,09:21,5,5
4,2,23:18,4,6
1,5,21:44,7,3
5,2,19:16,6,4
4,2,10:58,8,2
3,2,13:54,1,9
1,5,11:56,7,3
4,3,11:34,6,4
3,2,21:04,6,4
5,3,19:48,7,3
2,1,08:35,8,2
4,2,21:50,7,3
2,1,03:13,5,5
1,3,04:01,6,4
4,3,23:57,7,3
2,3,16:07,2,8
4,1,18:30,4,6
3,5,08:58,10,0
5,3,04:49,2,8
1,2,18:29,7,3
2,5,03:10,10,0
4,5,02:26,9,1
3,4,01:00,8,2
4,3,00:00,8,2
5,2,06:02,7,3
5,3,05:07,7,3
1,4,05:39,8,2
3,2,19:54,2,8
5,1,05:39,7,3
3,4,10:38,5,5
5,4,16:45,10,0
5,2,00:09,4,6
5,2,14:10,9,1
1,4,19:45,2,8
5,4,15:30,9,1
5,4,07:48,5,5
1,4,15:14,10,0
3,1,23:50,10,0
5,4,21:30,6,4
3,4,23:42,9,1
1,3,01:31,3,7
2,5,17:29,9,1
1,4,02:19,3,7
5,4,14:32,6,4
3,5,00:13,5,5
1,4,11:50,3,7
2,4,12:02,7,3
2,3,14:27,4,6
1,4,13:19,3,7
3,1,03:54,8,2
3,5,15:43,10,0
2,5,11:29,1,9
2,5,00:54,4,6
2,1,20:11,6,4
3,1,21:32,1,9
1,4,07:01,3,7
1,5,22:10,6,4
3,5,01:02,3,7
4,1,22:25,7,3
4,2,12:52,3,7
4,5,21:41,9,1
4,3,14:52,10,0
4,5,04:53,3,7
4,2,08:40,6,4
1,4,14:46,2,8
3,1,00:36,1,9
4,2,23:01,7,3
2,1,06:09,1,9
2,3,22:59,4,6
1,4,01:11,10,0
2,3,06:59,5,5
5,3,00:39,8,2
2,1,10:43,8,2
5,1,14:46,6,4
3,2,02:32,3,7
5,2,20:07,10,0
4,3,09:45,2,8
2,3,08:58,2,8
4,1,10:14,9,1
3,5,00:33,9,1
4,2,19:49,10,0
2,3,19:38,5,5
1,5,22:29,10,0
5,1,15:33,5,5
5,4,05:09,5,5
4,2,11:49,5,5
4,2,12:45,3,7
2,1,20:34,4,6
1,3,03:42,1,9
4,2,20:20,5,5
3,1,04:58,9,1
2,5,22:36,6,4
2,3,13:24,1,9
5,1,14:29,9,1
4,5,02:11,6,4
2,1,14:53,1,9
2,3,20:52,9,1
2,1,13:34,6,4
4,5,01:17,6,4
3,5,07:34,10,0
4,2,21:12,7,3
3,4,06:15,6,4
1,4,17:41,5,5
1,3,09:32,1,9
5,2,16:59,5,5
5,2,05:20,9,1
3,4,22:45,7,3
5,2,18:18,7,3
4,5,11:47,3,7
2,1,21:26,8,2
4,5,03:54,7,3
5,2,07:09,9,1
2,5,21:39,5,5
4,3,12:02,10,0
5,4,02:49,9,1
3,5,07:24,4,6
1,2,10:21,10,0
1,3,17:43,7,3
4,1,05:16,1,9
